"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","RPI","Rent prices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,90.8346643865102,,
"CAN","Canada","RPI","Rent prices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,91.2081618594741,,
"CAN","Canada","RPI","Rent prices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,91.5886911223824,,
"CAN","Canada","RPI","Rent prices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,91.9293540103739,,
"CAN","Canada","RPI","Rent prices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,92.2159931153616,,
"CAN","Canada","RPI","Rent prices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,92.5344030055143,,
"CAN","Canada","RPI","Rent prices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,92.8778568245112,,
"CAN","Canada","RPI","Rent prices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,93.1100494467964,,
"CAN","Canada","RPI","Rent prices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,93.3411086944566,,
"CAN","Canada","RPI","Rent prices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,93.6631500307894,,
"CAN","Canada","RPI","Rent prices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,93.9730792366965,,
"CAN","Canada","RPI","Rent prices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,94.2081889285086,,
"CAN","Canada","RPI","Rent prices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,94.463403039883,,
"CAN","Canada","RPI","Rent prices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,94.6785355752696,,
"CAN","Canada","RPI","Rent prices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,94.9013002814817,,
"CAN","Canada","RPI","Rent prices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,95.2803263970547,,
"CAN","Canada","RPI","Rent prices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,95.6949266005923,,
"CAN","Canada","RPI","Rent prices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,96.08640343714,,
"CAN","Canada","RPI","Rent prices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,96.4792119193001,,
"CAN","Canada","RPI","Rent prices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,96.8854296814436,,
"CAN","Canada","RPI","Rent prices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,97.2360801405731,,
"CAN","Canada","RPI","Rent prices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,97.6071174599161,,
"CAN","Canada","RPI","Rent prices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,98.0020116911313,,
